Category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity,price_per_kg,total_revenue,discountValue
Paan Corner,Colgate Sensitive Soft Bristles Toothbrush,5000,0,6,5000,58,False,1,86206.89655172414,30000,0
Paan Corner,Pears Pure & Gentle Glycerin Bath Soap,7500,0,6,7500,125,False,125,60000.0,45000,0
Paan Corner,Vaseline Skin Protecting Jelly,7900,13,6,6800,50,False,50,136000.0,40800,1100
Paan Corner,Dettol Original Germ Protection Bathing Soap Bar,16600,5,4,15700,375,False,375,41866.666666666664,62800,900
Paan Corner,Dettol Intense Cool Soap (B4G1),26000,5,6,24700,625,False,625,39520.0,148200,1300
Paan Corner,Livon Anti-Frizz Serum,25000,10,3,22500,100,False,100,225000.0,67500,2500
Paan Corner,Lifebuoy Germ Protection Care Soap Bar,3000,3,3,2900,100,False,125,29000.0,8700,100
Paan Corner,Lux International Creamy White Soap Bar,7000,10,6,6300,125,False,125,50400.0,37800,700
Paan Corner,Godrej Nupur – 100% Pure Henna (Mehendi),1000,0,6,1000,18,False,18,55555.555555555555,6000,0
Paan Corner,Glow & Lovely Advanced Multivitamin Face Cream,21300,10,6,19000,110,False,110,172727.2727272727,114000,2300
Paan Corner,Set Wet Style Vertical Hold Hair Gel,5000,10,4,4500,50,False,50,90000.0,18000,500
Paan Corner,"Godrej Expert Rich Crème, Natural Black",3000,0,6,3000,20,False,20,150000.0,18000,0
Paan Corner,Nycil Germ Expert Cool Herbal Talc,13000,8,1,11900,150,False,200,79333.33333333333,11900,1100
Paan Corner,Godrej Expert Creme Hair Natural Brown Colour ,3000,0,6,3000,20,False,20,150000.0,18000,0
Paan Corner,Veet Sensitive Skin Hair Removal Cream,13500,5,6,12800,50,False,50,256000.0,76800,700
Paan Corner,Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot,5000,2,1,4900,80,False,80,61250.0,4900,100
Paan Corner,Pears Pure And Gentle Value Pack Of 3 Bathing Soap,19900,6,5,18600,375,False,375,49600.0,93000,1300
Paan Corner,Gillette Presto Ready Shaver 5 Cartridges ,8800,6,6,8200,290,False,5,28275.862068965514,49200,600
Paan Corner,Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot,16000,10,4,14400,300,False,300,48000.0,57600,1600
Paan Corner,"Godrej Expert Rich Crème, Dark Brown",3000,0,4,3000,20,False,20,150000.0,12000,0
Paan Corner,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil ,18500,15,3,15700,100,False,100,157000.0,47100,2800
Paan Corner,Fiama Gel Bar Celebration Pack Buy 4 Get 1 Free,29000,10,6,26100,625,False,625,41760.0,156600,2900
Paan Corner,Gillette Sensitive Shaving Foam,22500,6,4,21000,418,False,418,50239.23444976076,84000,1500
Paan Corner,Dove Hair Fall Rescue Shampoo,15000,6,5,14100,180,False,180,78333.33333333333,70500,900
Paan Corner,Gillette Mach 3 Mens Razor Blades,49900,7,4,46000,232,False,4,198275.86206896554,184000,3900
Paan Corner,Palmolive Aroma Absolute Relax Shower Gel,19900,20,2,15900,250,False,250,63600.0,31800,4000
Paan Corner,Godrej Protekt Germ Fighter Handwash,9900,0,6,9900,750,False,750,13200.0,59400,0
Paan Corner,Dettol Hand Sanitizer,10000,5,6,9500,200,False,200,47500.0,57000,500
Paan Corner,Dabur Amla Hair Oil,8800,0,2,8800,180,False,180,48888.88888888888,17600,0
Paan Corner,Dettol Original Liquid Handwash,8900,4,6,8500,200,False,200,42500.0,51000,400
Paan Corner,L'Oreal Paris Total Repair 5 Conditioner,19900,0,6,19900,192,False,180,103645.83333333333,119400,0
Paan Corner,Patanjali Saundarya Aloe Vera Gel,9000,0,5,9000,150,False,150,60000.0,45000,0
Paan Corner,Head & Shoulders 2 In 1 Anti Dandruff Shampoo Conditioner ,19500,10,4,17400,180,False,180,96666.66666666667,69600,2100
Paan Corner,Clean & Clear Pimple Clearing Face Wash,13000,10,2,11700,80,False,80,146250.0,23400,1300
Paan Corner,Himalaya Anti Dandruff Shampoo,14000,8,2,12800,200,False,200,64000.0,25600,1200
Paan Corner,Stayfree Secure Dry Cover Regular Sanitary Pad With Wings,3000,3,6,2900,406,False,7,7142.857142857143,17400,100
Paan Corner,Savlon Moisture Shield Hand Wash,9900,4,6,9500,750,False,750,12666.666666666666,57000,400
Paan Corner,Dove Intense Repair Conditioner,19000,14,6,16200,175,False,80,92571.42857142857,97200,2800
Paan Corner,Dabur Gulabari Rose Glow Face Cleanse,7500,5,4,7100,100,False,100,71000.0,28400,400
Paan Corner,Parachute Jasmine Hair Oil,8200,9,6,7400,190,False,190,38947.36842105263,44400,800
Paan Corner,Johnson's Baby Skincare Wipes,7900,6,6,7400,1160,False,20,6379.310344827586,44400,500
Paan Corner,Dettol Skincare Liquid Hand Wash,7900,0,6,7900,200,False,200,39500.0,47400,0
Paan Corner,Old Spice Original Lather Shaving Cream,7500,9,6,6800,70,False,70,97142.85714285714,40800,700
Paan Corner,Veet Hair Removal Cream Dry Skin,13500,5,5,12800,50,False,50,256000.0,64000,700
Paan Corner,L'Oreal Paris Total Repair 5 Shampoo,26500,0,2,26500,396,False,360,66919.19191919192,53000,0
Paan Corner,Fiama Menthol & Magnolia Cooling Gel Bar Soap,16000,11,6,14100,375,False,375,37600.0,84600,1900
Paan Corner,Nivea Lip Balm Original Care for 24h Moisture with Shea Butter & Natural Oils,14000,15,6,11900,5,False,4,2380000.0,71400,2100
Paan Corner,Oral-B Charcoal Deep Clean Stain Removal Toothbrush Soft,9900,0,3,9900,232,False,4,42672.41379310344,29700,0
Paan Corner,Neutrogena Ultra Sheer Dry Touch SPF 50+ Sunblock Sunscreen Lotion,25000,10,3,22500,30,False,30,750000.0,67500,2500
Paan Corner,Clinic Plus Strong & Long Health Shampoo,49900,10,3,44900,650,False,650,69076.92307692308,134700,5000
Paan Corner,Johnson's Baby No More Tears Baby Shampoo,9800,0,5,9800,100,False,100,98000.0,49000,0
Paan Corner,Colgate Zig Zag Toothbrush,12000,0,3,12000,348,False,6,34482.75862068966,36000,0
Paan Corner,Savlon Moisture Shield Germ Protection Handwash Refill (Buy 1 Get 1 Free),18900,0,6,18900,1500,False,1500,12600.0,113400,0
Paan Corner,Colgate Sensitive Everyday Protection Anticavity Toothpaste,7500,0,6,7500,40,False,40,187500.0,45000,0
Paan Corner,Whisper Ultra Soft XL+ Sanitary Pads,33000,2,6,32300,30,False,30,1076666.6666666667,193800,700
Paan Corner,Garnier Colour Naturals Hair Colour - 1 Natural Black,8000,0,1,8000,60,False,60,133333.33333333334,8000,0
Paan Corner,Axe Pulse Men's Deodorant,21000,0,6,21000,150,False,150,140000.0,126000,0
Paan Corner,Colgate Zigzag Charcoal Soft Bristle Toothbrush - 4 Pcs,9900,0,6,9900,232,False,4,42672.41379310344,59400,0
Paan Corner,Whisper Ultra Clean Wings XL+  Pouch,44900,7,6,41500,44,False,44,943181.8181818181,249000,3400
Paan Corner,Whisper Choice Regular Sanitary Pads,9000,0,6,9000,1160,False,20,7758.620689655173,54000,0
Paan Corner,Axe Dark Temptation Men's Deodorant,21000,7,5,19400,150,False,150,129333.33333333334,97000,1600
Paan Corner,Head & Shoulders Anti-Dandruff Smooth & Silky Shampoo,15000,0,4,15000,180,False,180,83333.33333333333,60000,0
Paan Corner,Clinic Plus Strength & Shine Shampoo With Egg Protein ,10500,0,2,10500,175,False,175,60000.0,21000,0
Paan Corner,Engage M1 Perfume Spray for Men ,21000,7,6,19400,120,False,120,161666.66666666666,116400,1600
Paan Corner,Tresemme Keratin Smooth Conditioner,38000,0,3,38000,340,False,340,111764.70588235294,114000,0
Paan Corner,"Garnier Color Naturals Crème Hair Color, Shade 5 Light Brown",18000,0,1,18000,100,False,100,180000.0,18000,0
Paan Corner,Origami Aloe Vera Wipes,7500,13,4,6500,25,False,25,260000.0,26000,1000
Paan Corner,"Engage Drizzle Deodorant For Women, Floral And Lavender, Skin Friendly",19500,10,6,17400,150,False,150,116000.0,104400,2100
Paan Corner,Gellette Presto Ready Shaver,2000,0,1,2000,58,False,1,34482.75862068966,2000,0
Paan Corner,Colgate Max Fresh Plax Mouthwash - Fresh Mint,15000,20,5,12000,250,False,250,48000.0,60000,3000
Paan Corner,Colgate Zig Zag Charcoal Medium Toothbrush 4 Pcs,9900,0,6,9900,232,False,4,42672.41379310344,59400,0
Paan Corner,Godrej Protekt,9900,0,3,9900,750,False,750,13200.0,29700,0
Paan Corner,Colgate Total Charcoal Anticavity Toothpaste,11000,10,3,9900,120,False,120,82500.0,29700,1100
Paan Corner,Colgate Kids 0-2 Extra Soft Tooth Brush,3000,16,6,2500,58,False,1,43103.44827586207,15000,500
Paan Corner,Gillete Mach3 ,26000,10,6,23400,116,False,2,201724.13793103446,140400,2600
Paan Corner,Maybelline New York Colossal Kajal Black,14900,0,2,14900,0,False,0,inf,29800,0
Paan Corner,Godrej Cinthol Lime Talc,5500,0,3,5500,100,False,100,55000.0,16500,0
Paan Corner,Hamam Soap Bar Neem Tulsi and Aloe Vera,5800,0,6,5800,150,False,150,38666.666666666664,34800,0
Paan Corner,"Godrej Expert Rich Crème, Burgundy",3300,0,6,3300,20,False,20,165000.0,19800,0
Paan Corner,Colgate Gentle Sensitive+ Toothbrush Pack Of 4,12000,10,4,10800,232,False,4,46551.72413793103,43200,1200
Paan Corner,Nivea Creme All Season Multi-Purpose Cream ,17500,10,4,15700,100,False,100,157000.0,62800,1800
Paan Corner,Oral-B Charcoal Deep Clean Stain Removal Toothbrush Medium,9900,0,1,9900,232,False,4,42672.41379310344,9900,0
Paan Corner,Mamaearth 100% Natural Berry Blast Kids Toothpaste,14900,10,4,13400,50,False,50,268000.0,53600,1500
Paan Corner,HImalaya Gentle Baby Wipes,20000,10,3,18000,72,False,72,250000.0,54000,2000
Paan Corner,Stayfree Dry Max All Night XL Dry Cover Sanitary Pads,34000,12,6,29800,28,False,28,1064285.7142857143,178800,4200
Paan Corner,"L'Oreal Paris Excellence Creme Hair Color, 1 Black",62000,0,1,62000,172,False,172,360465.1162790698,62000,0
Paan Corner,Fem Fairness Naturals Saffron Skin Bleach,8500,15,4,7200,64,False,64,112500.0,28800,1300
Paan Corner,Engage Woman Blush Body Deo Spray,19500,10,5,17400,150,False,150,116000.0,87000,2100
Paan Corner,Dove Pink Rosa Beauty Bathinhg Bar,6000,0,6,6000,100,False,100,60000.0,36000,0
Paan Corner,Sebamed Cleansing Bar,9900,10,4,8900,100,False,100,89000.0,35600,1000
Paan Corner,Pampers Premium Care Pants - Large,109900,18,2,89900,44,False,44,2043181.8181818184,179800,20000
Paan Corner,Nivea Women Deodorant Fresh Natural Long Lasting Freshness & 48h Protection,19900,20,2,15900,150,False,150,106000.0,31800,4000
Paan Corner,"L'Oreal Paris Excellence Creme Hair Color, 3 Dark Brown/Natural Darkest Brown",62000,0,6,62000,172,False,172,360465.1162790698,372000,0
Paan Corner,Patanjali Kesh Kanti Natural Hair Cleanser,7500,9,4,6800,200,False,200,34000.0,27200,700
Paan Corner,Godrej No.1 Bathing Soap – Lime & Aloe Vera,14900,0,6,14900,600,False,600,24833.333333333332,89400,0
Paan Corner,Pantene Advanced Control Hair Fall Solution Shampoo,12000,6,5,11200,180,False,180,62222.22222222222,56000,800
Paan Corner,Veet Full Body Waxing Kit For Dry Skin,23500,7,6,21800,1160,False,20,18793.103448275862,130800,1700
Paan Corner,Johnson's Baby Skincare Wipes,24500,9,6,22100,72,False,72,306944.44444444444,132600,2400
Paan Corner,Gillette Lemon Lime Shaving Foam,19900,11,4,17700,196,False,196,90306.1224489796,70800,2200
Paan Corner,Old Spice After Shave Lotion Musk,21500,6,3,20000,100,False,100,200000.0,60000,1500
Paan Corner,Whisper Ultra Soft Air Fresh Sanitary Pads (XL) with Wings,31500,0,4,31500,30,False,30,1050000.0,126000,0
Paan Corner,Himalaya Baby Powder,8000,8,4,7300,100,False,100,73000.0,29200,700
Paan Corner,Fiama Men's Refreshing Pulse Shower Gel,22500,20,4,18000,250,False,250,72000.0,72000,4500
Paan Corner,Whisper Ultra Clean XL Plus Sanitary Pad,17500,0,5,17500,870,False,15,20114.94252873563,87500,0
Paan Corner,Johnson's Baby Powder,14300,0,6,14300,200,False,200,71500.0,85800,0
Paan Corner,Dove Cream Beauty Bathing Bar,23500,9,6,21200,125,False,125,169600.0,127200,2300
Paan Corner,Patanjali Kesh Kanti Shikakai Hair Cleanser,9500,0,4,9500,200,False,200,47500.0,38000,0
Paan Corner,L'Oreal Paris Color Protect Conditioner,19900,0,3,19900,192,False,192,103645.83333333333,59700,0
Paan Corner,Nivea Men Active Clean with Active Charcoal Shower Gel for Body Face & Hair,19900,4,5,19100,250,False,250,76400.0,95500,800
Paan Corner,L'Oreal 6 Oil Nourish Conditioner,13500,0,1,13500,192,False,192,70312.5,13500,0
Paan Corner,Godrej Easy Natural Black Hair Colour,2500,0,5,2500,20,False,20,125000.0,12500,0
Paan Corner,Dabur Gulabari Rose Water Daily Glow,8000,6,2,7500,250,False,250,30000.0,15000,500
Paan Corner,Himalaya Purifying Neem Face Wash,17000,10,6,15300,150,False,150,102000.0,91800,1700
Paan Corner,Fem Fairness Naturals Gold Skin Bleach,6500,9,3,5900,24,False,24,245833.33333333334,17700,600
Paan Corner,Whisper Choice Ultra XL Sanitary Pad,13300,2,5,13000,1160,False,20,11206.89655172414,65000,300
Paan Corner,Dove Dandruff Care Shampoo,15800,6,5,14700,180,False,180,81666.66666666667,73500,1100
